uem,inc_uem,dindiza,inc_dindiza,massangena,inc_massangena,pomene,inc_pomene,maravia,inc_maravia,nhangau,inc_nhangau,nhapassa_1,inc_nhapassa_1,lugela_1,inc_lugela_1,chomba,inc_chomba,nanhupo_1,inc_nanhupo_1,massangulo,inc_massangulo_1
0.881,0.01,,,,,,,,,,,,,,,,,,,,
0.891,0.043,,,,,,,,,,,,,,,,,,,,
0.933,0.026,,,,,,,,,,,,,,,,,,,,
0.959,-0.021,,,,,,,,,,,,,,,,,,,,
0.938,0.022,,,,,,,,,,,,,,,,,,,,
0.96,0.009,,,,,,,,,,,,,,,,,,,,
0.969,0.009,,,,,,,,,,,,,,,,,,,,
0.979,0.001,,,,,,,,,,,,,,,,,,,,
0.98,0.007,,,,,,,,,,,,,,,,,,,,
0.987,0.001,,,,,,,,,,,,,,,,,,,,
0.988,-0.014,,,,,,,,,,,,,,,,,,,,
0.974,0.009,,,,,,,,,,,,,,,,,,,,
0.983,0.005,,,,,,,,,,,,,,,,,,,,
0.988,-0.028,,,,,,,,,,,,,,,,,,,,
0.961,-0.047,,,,,,,,,,,,,,,,,,,,
0.914,0.05,,,,,,,,,,,,,,,,,,,,
0.964,0.003,,,,,,,,,,,,,,,,,,,,
0.967,0.017,,,,,,,,,,,,,,,,,,,,
0.984,0.009,,,,,,,,,,,,,,,,,,,,
0.993,-0.001,,,,,,,,,,,,,,,,,,,,
0.992,-0.004,,,,,,,,,,,,,,,,,,,,
0.988,0,,,,,,,,,,,,,,,,,,,,
0.987,0,,,,,,,,,,,,,,,,,,,,
0.987,0.003,,,,,,,,,,,,,,,,,,,,
0.99,-0.011,,,,,,,,,,,,,,,,,,,,
0.979,-0.015,,,,,,,,,,,,,,,,,,,,
0.964,0.024,,,,,,,,,,,,,,,,,,,,
0.987,0.001,,,,,,,,,,,,,,,,,,,,
0.989,0,,,,,,,,,,,,,,,,,,,,
0.989,0.003,,,,,,,,,,,,,,,,,,,,
0.992,-0.004,,,,,,,,,,,,,,,,,,,,
0.988,0.003,,,,,,,,,,,,,,,,,,,,
0.991,0,,,,,,,,,,,,,,,,,,,,
0.991,0.002,,,,,,,,,,,,,,,,,,,,
0.993,0,,,,,,,,,,,,,,,,,,,,
0.992,0.003,,,,,,,,,,,,,,,,,,,,
0.996,-0.004,,,,,,,,,,,,,,,,,,,,
0.992,0,,,,,,,,,,,,,,,,,,,,
0.992,0.002,,,,,,,,,,,,,,,,,,,,
0.993,0,,,,,,,,,,,,,,,,,,,,
0.993,0,,,,,,,,,,,,,,,,,,,,
0.993,0.002,,,,,,,,,,,,,,,,,,,,
0.995,0.003,,,,,,,,,,,,,,,,,,,,
0.998,-0.002,,,,,,,,,,,,,,,,,,,,
0.996,0.002,,,,,,,,,,,,,,,,,,,,
0.998,0.005,,,,,,,,,,,,,,,,,,,,
,-0.003,,,,,,,,,,,,,,,,,,,,
0.999,-0.002,,,,,,,,,,,,,,,,,,,,
0.998,0,,,,,,,,,,,,,,,,,,,,
0.998,0.007,,,,,,,,,,,,,,,,,,,,
,-0.003,,,,,,,,,,,,,,,,,,,,
,-0.005,,,,,,,,,,,,,,,,,,,,
0.996,-0.018,,,,,,,,,,,,,,,,,,,,
0.978,-0.04,,,,,,,,,,,,,,,,,,,,
0.938,0.005,,,,,,,,,,,,,,,,,,,,
0.944,0.04,,,,,,,,,,,,,,,,,,,,
0.983,-0.013,,,,,,,,,,,,,,,,,,,,
0.97,-0.026,,,,,,,,,,,,,,,,,,,,
0.945,0.04,,,,,,,,,,,,,,,,,,,,
0.984,0.005,,,,,,,,,,,,,,,,,,,,
0.989,-0.016,,,,,,,,,,,,,,,,,,,,
0.973,0.033,,,,,,,,,,,,,,,,,,,,
,-1.006,,,,,,,,,,,,,,,,,,,,
,-0.016,,,,,,,,,,,,,,,,,,,,
0.986,-0.006,,,,,,,,,,,,,,,,,,,,
0.98,0.023,,,,,,,,,,,,,,,,,,,,
,-1.002,,,,,,,,,,,,,,,,,,,,
,-1.008,,,,,,,,,,,,,,,,,,,,
,-0.001,,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,,
,-1.008,,,,,,,,,,,,,,,,,,,,
,0.002,,,,,,,,,,,,,,,,,,,,
,-1.007,,,,,,,,,,,,,,,,,,,,
,-1.006,,,,,,,,,,,,,,,,,,,,
,-0.005,,,,,,,,,,,,,,,,,,,,
0.997,0.004,,,,,,,,,,,,,,,,,,,,
,0.002,,,,,,,,,,,,,,,,,,,,
,0.002,,,,,,,,,,,,,,,,,,,,
,-0.001,,,,,,,,,,,,,,,,,,,,
,0.004,,,,,,,,,,,,,,,,,,,,
,-1.008,,,,,,,,,,,,,,,,,,,,
0.914,0.075,,,,,,,,,,,,,,,,,,,,
0.989,-0.067,,,,,,,,,,,,,,,,,,,,
0.922,-0.281,,,,,,,,,,,,,,,,,,,,
0.641,-0.121,,,,,,,,,,,,,,,,,,,,
0.519,-0.024,,,,,,,,,,,,,,,,,,,,
0.496,0.02,,,,,,,,,,,,,,,,,,,,
0.516,0.006,,,,,,,,,,,,,,,,,,,,
0.522,-0.052,,,,,,,,,,,,,,,,,,,,
0.47,-0.059,,,,,,,,,,,,,,,,,,,,
0.411,-0.013,,,,,,,,,,,,,,,,,,,,
0.398,0.026,,,,,,,,,,,,,,,,,,,,
0.425,0.028,,,,,,,,,,,,,,,,,,,,
0.453,-0.015,,,,,,,,,,,,,,,,,,,,
0.438,-0.013,,,,,,,,,,,,,,,,,,,,
0.425,0.003,,,,,,,,,,,,,,,,,,,,
0.428,-0.007,,,,,,,,,,,,,,,,,,,,
0.421,0.008,,,,,,,,,,,,,,,,,,,,
0.429,0.013,,,,,,,,,,,,,,,,,,,,
0.442,-0.012,,,,,,,,,,,,,,,,,,,,
0.43,-0.017,,,,,,,,,,,,,,,,,,,,
0.413,0,,,,,,,,,,,,,,,,,,,,
0.413,-0.009,,,,,,,,,,,,,,,,,,,,
0.404,-0.005,,,,,,,,,,,,,,,,,,,,
0.399,-0.012,,,,,,,,,,,,,,,,,,,,
0.387,-0.007,,,,,,,,,,,,,,,,,,,,
0.38,0,,,,,,,,,,,,,,,,,,,,
0.38,0,,,,,,,,,,,,,,,,,,,,
0.379,0,,,,,,,,,,,,,,,,,,,,
0.379,0,,,,,,,,,,,,,,,,,,,,
0.379,0.001,,,,,,,,,,,,,,,,,,,,
0.38,0.001,,,,,,,,,,,,,,,,,,,,
0.381,-0.002,,,,,,,,,,,,,,,,,,,,
0.379,0.005,,,,,,,,,,,,,,,,,,,,
0.384,0.01,,,,,,,,,,,,,,,,,,,,
0.394,0.013,,,,,,,,,,,,,,,,,,,,
0.407,0.005,,,,,,,,,,,,,,,,,,,,
0.412,0.008,,,,,,,,,,,,,,,,,,,,
0.42,0.005,,,,,,,,,,,,,,,,,,,,
0.425,0.007,,,,,,,,,,,,,,,,,,,,
0.432,-0.014,,,,,,,,,,,,,,,,,,,,
0.418,-0.012,,,,,,,,,,,,,,,,,,,,
0.405,-0.006,,,,,,,,,,,,,,,,,,,,
0.4,-0.004,,,,,,,,,,,,,,,,,,,,
0.396,0.003,,,,,,,,,,,,,,,,,,,,
0.399,0.01,,,,,,,,,,,,,,,,,,,,
0.41,0,,,,,,,,,,,,,,,,,,,,
0.409,0.009,,,,,,,,,,,,,,,,,,,,
0.418,0.002,,,,,,,,,,,,,,,,,,,,
0.42,-0.002,,,,,,,,,,,,,,,,,,,,
0.418,-0.007,,,,,,,,,,,,,,,,,,,,
0.41,-0.011,,,,,,,,,,,,,,,,,,,,
0.399,-0.013,,,,,,,,,,,,,,,,,,,,
0.386,-0.013,,,,,,,,,,,,,,,,,,,,
0.373,-0.013,,,,,,,,,,,,,,,,,,,,
0.36,-0.01,,,,,,,,,,,,,,,,,,,,
0.35,-0.01,,,,,,,,,,,,,,,,,,,,
0.341,-0.006,,,,,,,,,,,,,,,,,,,,
0.335,-0.006,,,,,,,,,,,,,,,,,,,,
0.329,-0.004,,,,,,,,,,,,,,,,,,,,
0.325,-0.004,,,,,,,,,,,,,,,,,,,,
0.32,-0.002,,,,,,,,,,,,,,,,,,,,
0.318,-0.002,,,,,,,,,,,,,,,,,,,,
0.315,-0.002,,,,,,,,,,,,,,,,,,,,
0.313,0.001,,,,,,,,,,,,,,,,,,,,
0.314,0.001,,,,,,,,,,,,,,,,,,,,
0.316,0.005,,,,,,,,,,,,,,,,,,,,
0.321,0.005,,,,,,,,,,,,,,,,,,,,
0.326,0.009,,,,,,,,,,,,,,,,,,,,
0.336,0.007,,,,,,,,,,,,,,,,,,,,
0.343,0.009,,,,,,,,,,,,,,,,,,,,
0.353,0.008,,,,,,,,,,,,,,,,,,,,
0.36,0.004,,,,,,,,,,,,,,,,,,,,
0.364,0.002,,,,,,,,,,,,,,,,,,,,
0.366,0,,,,,,,,,,,,,,,,,,,,
0.365,-0.004,,,,,,,,,,,,,,,,,,,,
0.361,0,,,,,,,,,,,,,,,,,,,,
0.361,-0.002,,,,,,,,,,,,,,,,,,,,
0.359,-0.002,,,,,,,,,,,,,,,,,,,,
0.356,-0.002,,,,,,,,,,,,,,,,,,,,
0.354,-0.004,,,,,,,,,,,,,,,,,,,,
0.35,-0.002,,,,,,,,,,,,,,,,,,,,
0.347,-0.004,,,,,,,,,,,,,,,,,,,,
0.343,-0.005,,,,,,,,,,,,,,,,,,,,
0.338,-0.005,,,,,,,,,,,,,,,,,,,,
0.334,-0.002,,,,,,,,,,,,,,,,,,,,
0.331,-0.005,,,,,,,,,,,,,,,,,,,,
0.327,-0.003,,,,,,,,,,,,,,,,,,,,
0.324,-0.005,,,,,,,,,,,,,,,,,,,,
0.319,-0.003,,,,,,,,,,,,,,,,,,,,
0.317,-0.005,,,,,,,,,,,,,,,,,,,,
0.312,-0.005,,,,,,,,,,,,,,,,,,,,
0.307,-0.005,,,,,,,,,,,,,,,,,,,,
0.302,-0.005,,,,,,,,,,,,,,,,,,,,
0.297,-0.003,,,,,,,,,,,,,,,,,,,,
0.294,-0.005,,,,,,,,,,,,,,,,,,,,
0.289,-0.005,,,,,,,,,,,,,,,,,,,,
0.284,-0.003,,,,,,,,,,,,,,,,,,,,
0.281,-0.005,,,,,,,,,,,,,,,,,,,,
0.276,-0.005,,,,,,,,,,,,,,,,,,,,
0.271,-0.003,,,,,,,,,,,,,,,,,,,,
0.268,-0.005,,,,,,,,,,,,,,,,,,,,
0.263,-0.003,,,,,,,,,,,,,,,,,,,,
0.26,-0.003,,,,,,,,,,,,,,,,,,,,
0.256,-0.003,,,,,,,,,,,,,,,,,,,,
0.253,-0.001,,,,,,,,,,,,,,,,,,,,
0.252,0.002,,,,,,,,,,,,,,,,,,,,
0.254,-0.001,,,,,,,,,,,,,,,,,,,,
0.253,0.002,,,,,,,,,,,,,,,,,,,,
0.255,0.002,,,,,,,,,,,,,,,,,,,,
0.256,0.002,,,,,,,,,,,,,,,,,,,,
0.258,-0.001,,,,,,,,,,,,,,,,,,,,
0.257,0.002,,,,,,,,,,,,,,,,,,,,
0.259,-0.001,,,,,,,,,,,,,,,,,,,,
0.258,0.002,,,,,,,,,,,,,,,,,,,,
0.26,-0.001,,,,,,,,,,,,,,,,,,,,
0.259,0.002,,,,,,,,,,,,,,,,,,,,
0.261,-0.001,,,,,,,,,,,,,,,,,,,,
0.26,0.002,,,,,,,,,,,,,,,,,,,,
0.262,0.002,,,,,,,,,,,,,,,,,,,,
0.264,0.002,,,,,,,,,,,,,,,,,,,,
0.266,0.005,,,,,,,,,,,,,,,,,,,,
0.27,0.002,,,,,,,,,,,,,,,,,,,,
0.272,0.005,,,,,,,,,,,,,,,,,,,,
0.277,0.002,,,,,,,,,,,,,,,,,,,,
0.279,-0.001,,,,,,,,,,,,,,,,,,,,
0.278,-0.001,,,,,,,,,,,,,,,,,,,,
0.278,-0.001,,,,,,,,,,,,,,,,,,,,
0.277,-0.001,,,,,,,,,,,,,,,,,,,,
0.276,0.002,,,,,,,,,,,,,,,,,,,,
0.278,0.002,,,,,,,,,,,,,,,,,,,,
0.281,0.005,,,,,,,,,,,,,,,,,,,,
0.286,0.002,,,,,,,,,,,,,,,,,,,,
0.288,0.002,,,,,,,,,,,,,,,,,,,,
0.29,-0.001,,,,,,,,,,,,,,,,,,,,
0.29,0.002,,,,,,,,,,,,,,,,,,,,
0.292,-0.004,,,,,,,,,,,,,,,,,,,,
0.288,-0.004,,,,,,,,,,,,,,,,,,,,
0.285,-0.004,,,,,,,,,,,,,,,,,,,,
0.281,-0.004,,,,,,,,,,,,,,,,,,,,
0.277,0.005,,,,,,,,,,,,,,,,,,,,
0.283,-0.001,,,,,,,,,,,,,,,,,,,,
0.282,0.002,,,,,,,,,,,,,,,,,,,,
0.285,0.002,,,,,,,,,,,,,,,,,,,,
0.287,0.006,,,,,,,,,,,,,,,,,,,,
0.293,0.006,,,,,,,,,,,,,,,,,,,,
0.299,0.009,,,,,,,,,,,,,,,,,,,,
0.308,0.009,,,,,,,,,,,,,,,,,,,,
0.317,0.01,,,,,,,,,,,,,,,,,,,,
0.327,0.01,,,,,,,,,,,,,,,,,,,,
0.336,0.01,,,,,,,,,,,,,,,,,,,,
0.346,0.013,,,,,,,,,,,,,,,,,,,,
0.36,0.01,,,,,,,,,,,,,,,,,,,,
0.37,0.017,,,,,,,,,,,,,,,,,,,,
0.387,0.011,,,,,,,,,,,,,,,,,,,,
0.398,0.043,,,,,,,,,,,,,,,,,,,,
0.441,0.044,,,,,,,,,,,,,,,,,,,,
0.484,0.088,,,,,,,,,,,,,,,,,,,,
0.572,0.1,,,,,,,,,,,,,,,,,,,,
0.672,-0.067,,,,,,,,,,,,,,,,,,,,
0.606,-0.101,,,,,,,,,,,,,,,,,,,,
0.505,-0.01,,,,,,,,,,,,,,,,,,,,
0.495,-0.002,,,,,,,,,,,,,,,,,,,,
0.492,0.001,,,,,,,,,,,,,,,,,,,,
0.494,0.001,,,,,,,,,,,,,,,,,,,,
0.495,0.001,,,,,,,,,,,,,,,,,,,,
0.497,-0.002,,,,,,,,,,,,,,,,,,,,
0.494,0.002,,,,,,,,,,,,,,,,,,,,
0.496,0.006,,,,,,,,,,,,,,,,,,,,
0.501,0.006,,,,,,,,,,,,,,,,,,,,
0.507,0.027,,,,,,,,,,,,,,,,,,,,
0.534,0.006,,,,,,,,,,,,,,,,,,,,
0.54,0.006,,,,,,,,,,,,,,,,,,,,
0.546,0.011,,,,,,,,,,,,,,,,,,,,
0.557,0.028,,,,,,,,,,,,,,,,,,,,
0.585,0.016,,,,,,,,,,,,,,,,,,,,
0.601,0.016,,,,,,,,,,,,,,,,,,,,
0.617,0.026,,,,,,,,,,,,,,,,,,,,
0.643,0.026,,,,,,,,,,,,,,,,,,,,
0.669,0.018,,,,,,,,,,,,,,,,,,,,
0.687,0.042,,,,,,,,,,,,,,,,,,,,
0.729,-0.009,,,,,,,,,,,,,,,,,,,,
0.719,-0.029,,,,,,,,,,,,,,,,,,,,
0.69,-0.015,,,,,,,,,,,,,,,,,,,,
0.675,-0.006,,,,,,,,,,,,,,,,,,,,
0.67,-0.011,,,,,,,,,,,,,,,,,,,,
0.659,-0.011,,,,,,,,,,,,,,,,,,,,
0.648,-0.022,,,,,,,,,,,,,,,,,,,,
0.626,-0.022,,,,,,,,,,,,,,,,,,,,
0.603,-0.028,,,,,,,,,,,,,,,,,,,,
0.575,-0.035,,,,,,,,,,,,,,,,,,,,
0.541,-0.036,,,,,,,,,,,,,,,,,,,,
0.505,-0.031,,,,,,,,,,,,,,,,,,,,
0.474,-0.026,,,,,,,,,,,,,,,,,,,,
0.447,-0.022,,,,,,,,,,,,,,,,,,,,
0.426,-0.011,,,,,,,,,,,,,,,,,,,,
0.415,-0.005,,,,,,,,,,,,,,,,,,,,
0.41,0.001,,,,,,,,,,,,,,,,,,,,
0.41,0.007,,,,,,,,,,,,,,,,,,,,
0.417,0.013,,,,,,,,,,,,,,,,,,,,
0.43,0.02,,,,,,,,,,,,,,,,,,,,
0.449,0.046,,,,,,,,,,,,,,,,,,,,
0.495,0.06,,,,,,,,,,,,,,,,,,,,
0.555,-0.555,,,,,,,,,,,,,,,,,,,,
0.924,0.03,,,,,,,,,,,,,,,,,,,,
0.954,-0.954,,,,,,,,,,,,,,,,,,,,
0.929,-0.166,,,,,,,,,,,,,,,,,,,,
0.763,-0.009,,,,,,,,,,,,,,,,,,,,
0.754,-0.001,,,,,,,,,,,,,,,,,,,,
0.753,-0.001,,,,,,,,,,,,,,,,,,,,
0.751,0.007,,,,,,,,,,,,,,,,,,,,
0.758,0.203,,,,,,,,,,,,,,,,,,,,
0.961,-0.188,,,,,,,,,,,,,,,,,,,,
0.773,0.017,,,,,,,,,,,,,,,,,,,,
0.79,0.103,,,,,,,,,,,,,,,,,,,,
0.893,-0.057,,,,,,,,,,,,,,,,,,,,
0.836,0.009,,,,,,,,,,,,,,,,,,,,
0.845,0.05,,,,,,,,,,,,,,,,,,,,
0.895,-0.895,,,,,,,,,,,,,,,,,,,,
0.907,0.067,,,,,,,,,,,,,,,,,,,,
0.975,-0.975,,,,,,,,,,,,,,,,,,,,
0.955,0.013,,,,,,,,,,,,,,,,,,,,
0.968,-0.968,,,,,,,,,,,,,,,,,,,,
0.984,0,,,,,,,,,,,,,,,,,,,,
0.984,0,,,,,,,,,,,,,,,,,,,,
0.983,0.014,,,,,,,,,,,,,,,,,,,,
0.998,-0.998,,,,,,,,,,,,,,,,,,,,
0.665,-0.012,,,,,,,,,,,,,,,,,,,,
0.653,0.016,,,,,,,,,,,,,,,,,,,,
0.669,0.029,,,,,,,,,,,,,,,,,,,,
0.698,0.028,,,,,,,,,,,,,,,,,,,,
0.726,0.007,,,,,,,,,,,,,,,,,,,,
0.733,0.052,,,,,,,,,,,,,,,,,,,,
0.786,0.044,,,,,,,,,,,,,,,,,,,,
0.83,0.005,,,,,,,,,,,,,,,,,,,,
0.835,0.005,,,,,,,,,,,,,,,,,,,,
0.84,0.053,,,,,,,,,,,,,,,,,,,,
0.893,0.028,,,,,,,,,,,,,,,,,,,,
0.92,0.044,,,,,,,,,,,,,,,,,,,,
0.965,-0.965,,,,,,,,,,,,,,,,,,,,
0.992,-0.059,,,,,,,,,,,,,,,,,,,,
0.933,-0.14,,,,,,,,,,,,,,,,,,,,
0.793,-0.098,,,,,,,,,,,,,,,,,,,,
0.694,-0.079,,,,,,,,,,,,,,,,,,,,
0.615,-0.04,,,,,,,,,,,,,,,,,,,,
0.574,-0.008,,,,,,,,,,,,,,,,,,,,
0.566,-0.013,,,,,,,,,,,,,,,,,,,,
0.553,-0.028,,,,,,,,,,,,,,,,,,,,
0.526,0.003,,,,,,,,,,,,,,,,,,,,
0.528,-0.012,,,,,,,,,,,,,,,,,,,,
0.517,-0.007,,,,,,,,,,,,,,,,,,,,
0.51,-0.021,,,,,,,,,,,,,,,,,,,,
0.489,-0.011,,,,,,,,,,,,,,,,,,,,
0.478,0.003,,,,,,,,,,,,,,,,,,,,
0.481,-0.015,,,,,,,,,,,,,,,,,,,,
0.466,-0.019,,,,,,,,,,,,,,,,,,,,
0.446,-0.032,,,,,,,,,,,,,,,,,,,,
0.414,-0.018,,,,,,,,,,,,,,,,,,,,
0.395,0,,,,,,,,,,,,,,,,,,,,
0.395,0.008,,,,,,,,,,,,,,,,,,,,
0.403,0.008,,,,,,,,,,,,,,,,,,,,
0.411,0.008,,,,,,,,,,,,,,,,,,,,
0.419,-0.005,,,,,,,,,,,,,,,,,,,,
0.414,-0.013,,,,,,,,,,,,,,,,,,,,
0.401,-0.005,,,,,,,,,,,,,,,,,,,,
0.397,-0.013,,,,,,,,,,,,,,,,,,,,
0.384,-0.008,,,,,,,,,,,,,,,,,,,,
0.376,-0.016,,,,,,,,,,,,,,,,,,,,
0.36,-0.02,,,,,,,,,,,,,,,,,,,,
0.34,-0.019,,,,,,,,,,,,,,,,,,,,
0.321,0.008,,,,,,,,,,,,,,,,,,,,
0.329,0.004,,,,,,,,,,,,,,,,,,,,
0.333,0.008,,,,,,,,,,,,,,,,,,,,
0.341,0.004,,,,,,,,,,,,,,,,,,,,
0.345,0,,,,,,,,,,,,,,,,,,,,
0.345,0.007,,,,,,,,,,,,,,,,,,,,
0.353,0.004,,,,,,,,,,,,,,,,,,,,
0.356,0.007,,,,,,,,,,,,,,,,,,,,
0.363,0.003,,,,,,,,,,,,,,,,,,,,
0.367,0.003,,,,,,,,,,,,,,,,,,,,
0.37,0,,,,,,,,,,,,,,,,,,,,
0.37,0,,,,,,,,,,,,,,,,,,,,
0.37,0,,,,,,,,,,,,,,,,,,,,
0.37,-0.003,,,,,,,,,,,,,,,,,,,,
0.367,-0.003,,,,,,,,,,,,,,,,,,,,
0.363,0,,,,,,,,,,,,,,,,,,,,
0.363,-0.003,,,,,,,,,,,,,,,,,,,,
0.36,-0.006,,,,,,,,,,,,,,,,,,,,
0.353,-0.003,,,,,,,,,,,,,,,,,,,,
0.35,-0.006,,,,,,,,,,,,,,,,,,,,
0.344,-0.006,,,,,,,,,,,,,,,,,,,,
0.338,-0.012,,,,,,,,,,,,,,,,,,,,
0.325,-0.012,,,,,,,,,,,,,,,,,,,,
0.313,-0.006,,,,,,,,,,,,,,,,,,,,
0.308,0,,,,,,,,,,,,,,,,,,,,
0.308,0.01,,,,,,,,,,,,,,,,,,,,
0.318,0.006,,,,,,,,,,,,,,,,,,,,
0.324,0.009,,,,,,,,,,,,,,,,,,,,
0.333,0.006,,,,,,,,,,,,,,,,,,,,
0.339,0.006,,,,,,,,,,,,,,,,,,,,
0.345,0,,,,,,,,,,,,,,,,,,,,
0.346,0.009,,,,,,,,,,,,,,,,,,,,
0.354,0.009,,,,,,,,,,,,,,,,,,,,
0.363,0.003,,,,,,,,,,,,,,,,,,,,
0.366,0.003,,,,,,,,,,,,,,,,,,,,
0.369,-0.003,,,,,,,,,,,,,,,,,,,,
0.366,-0.003,,,,,,,,,,,,,,,,,,,,
0.363,0.006,,,,,,,,,,,,,,,,,,,,
0.369,0.005,,,,,,,,,,,,,,,,,,,,
0.374,0.008,,,,,,,,,,,,,,,,,,,,
0.382,0.011,,,,,,,,,,,,,,,,,,,,
0.393,0.011,,,,,,,,,,,,,,,,,,,,
0.403,0.01,,,,,,,,,,,,,,,,,,,,
0.414,0.008,,,,,,,,,,,,,,,,,,,,
0.421,0.007,,,,,,,,,,,,,,,,,,,,
0.429,0.01,,,,,,,,,,,,,,,,,,,,
0.439,0.01,,,,,,,,,,,,,,,,,,,,
0.449,0.01,,,,,,,,,,,,,,,,,,,,
0.458,0.007,,,,,,,,,,,,,,,,,,,,
0.465,0.009,,,,,,,,,,,,,,,,,,,,
0.475,0.012,,,,,,,,,,,,,,,,,,,,
0.487,0.042,,,,,,,,,,,,,,,,,,,,
0.528,-0.023,,,,,,,,,,,,,,,,,,,,
0.505,0.007,,,,,,,,,,,,,,,,,,,,
0.512,0.009,,,,,,,,,,,,,,,,,,,,
0.521,0.014,,,,,,,,,,,,,,,,,,,,
0.534,0.207,,,,,,,,,,,,,,,,,,,,
0.741,-0.197,,,,,,,,,,,,,,,,,,,,
0.544,0.004,,,,,,,,,,,,,,,,,,,,
0.548,0.013,,,,,,,,,,,,,,,,,,,,
0.561,0.062,,,,,,,,,,,,,,,,,,,,
0.624,-0.076,,,,,,,,,,,,,,,,,,,,
0.547,0.004,,,,,,,,,,,,,,,,,,,,
0.551,0.214,,,,,,,,,,,,,,,,,,,,
0.765,-0.064,,,,,,,,,,,,,,,,,,,,
0.701,-0.157,,,,,,,,,,,,,,,,,,,,
0.544,0.01,,,,,,,,,,,,,,,,,,,,
0.554,0.186,,,,,,,,,,,,,,,,,,,,
0.74,-0.152,,,,,,,,,,,,,,,,,,,,
0.588,0.014,,,,,,,,,,,,,,,,,,,,
0.603,0.021,,,,,,,,,,,,,,,,,,,,
0.624,-0.012,,,,,,,,,,,,,,,,,,,,
0.611,0.008,,,,,,,,,,,,,,,,,,,,
0.619,0.042,,,,,,,,,,,,,,,,,,,,
0.661,-0.06,,,,,,,,,,,,,,,,,,,,
0.601,0.04,,,,,,,,,,,,,,,,,,,,
0.641,0.016,,,,,,,,,,,,,,,,,,,,
0.657,-0.023,,,,,,,,,,,,,,,,,,,,
0.634,0.007,,,,,,,,,,,,,,,,,,,,
0.641,-0.077,,,,,,,,,,,,,,,,,,,,
0.564,0.001,,,,,,,,,,,,,,,,,,,,
0.565,0.008,,,,,,,,,,,,,,,,,,,,
0.573,0.076,,,,,,,,,,,,,,,,,,,,
0.649,-0.059,,,,,,,,,,,,,,,,,,,,
0.59,0.061,,,,,,,,,,,,,,,,,,,,
0.651,-0.054,,,,,,,,,,,,,,,,,,,,
0.596,0.058,,,,,,,,,,,,,,,,,,,,
0.654,0.068,,,,,,,,,,,,,,,,,,,,
0.722,0.039,,,,,,,,,,,,,,,,,,,,
0.761,-0.164,,,,,,,,,,,,,,,,,,,,
0.597,0.101,,,,,,,,,,,,,,,,,,,,
0.698,0.098,,,,,,,,,,,,,,,,,,,,
0.796,0.147,,,,,,,,,,,,,,,,,,,,
0.943,-0.083,,,,,,,,,,,,,,,,,,,,
0.859,-0.067,,,,,,,,,,,,,,,,,,,,
0.793,0.119,,,,,,,,,,,,,,,,,,,,
0.912,-0.156,,,,,,,,,,,,,,,,,,,,
0.756,0.089,,,,,,,,,,,,,,,,,,,,
0.846,0.15,,,,,,,,,,,,,,,,,,,,
0.996,-0.281,,,,,,,,,,,,,,,,,,,,
0.715,0.109,,,,,,,,,,,,,,,,,,,,
0.825,-0.013,,,,,,,,,,,,,,,,,,,,
0.812,0.093,,,,,,,,,,,,,,,,,,,,
0.905,-0.905,,,,,,,,,,,,,,,,,,,,
0.68,-0.034,,,,,,,,,,,,,,,,,,,,
0.646,-0.043,,,,,,,,,,,,,,,,,,,,
0.602,-0.012,,,,,,,,,,,,,,,,,,,,
0.59,-0.013,,,,,,,,,,,,,,,,,,,,
0.577,-0.01,,,,,,,,,,,,,,,,,,,,
0.567,-0.008,,,,,,,,,,,,,,,,,,,,
0.56,-0.002,,,,,,,,,,,,,,,,,,,,
0.557,0.001,,,,,,,,,,,,,,,,,,,,
0.559,0,,,,,,,,,,,,,,,,,,,,
0.558,0,,,,,,,,,,,,,,,,,,,,
0.558,-0.002,,,,,,,,,,,,,,,,,,,,
0.556,0.001,,,,,,,,,,,,,,,,,,,,
0.557,0.003,,,,,,,,,,,,,,,,,,,,
0.56,0.007,,,,,,,,,,,,,,,,,,,,
0.567,0.007,,,,,,,,,,,,,,,,,,,,
0.574,0.008,,,,,,,,,,,,,,,,,,,,
0.582,0.008,,,,,,,,,,,,,,,,,,,,
0.59,0.005,,,,,,,,,,,,,,,,,,,,
0.595,0.003,,,,,,,,,,,,,,,,,,,,
0.598,-0.011,,,,,,,,,,,,,,,,,,,,
0.587,0.015,,,,,,,,,,,,,,,,,,,,
0.603,0.015,,,,,,,,,,,,,,,,,,,,
0.618,-0.007,,,,,,,,,,,,,,,,,,,,
0.61,0.008,,,,,,,,,,,,,,,,,,,,
0.618,-0.006,,,,,,,,,,,,,,,,,,,,
0.613,-0.004,,,,,,,,,,,,,,,,,,,,
0.609,0.016,,,,,,,,,,,,,,,,,,,,
0.626,-0.037,,,,,,,,,,,,,,,,,,,,
0.588,-0.007,,,,,,,,,,,,,,,,,,,,
0.581,-0.015,,,,,,,,,,,,,,,,,,,,
0.566,-0.012,,,,,,,,,,,,,,,,,,,,
0.554,-0.017,,,,,,,,,,,,,,,,,,,,
0.537,0,,,,,,,,,,,,,,,,,,,,
0.537,-0.02,,,,,,,,,,,,,,,,,,,,
0.517,0.01,,,,,,,,,,,,,,,,,,,,
0.527,0.01,,,,,,,,,,,,,,,,,,,,
0.537,0.034,,,,,,,,,,,,,,,,,,,,
